DATE,NUMBER OF ELECTRIC VEHICLES,VEHICLE MODEL YEAR,VEHICLE MAKE,LOCATION,VEHICLE MODEL
01-01-25,1,2024,FORD,HALIFAX COUNTY,F150
01-01-25,1,2019,KIA,CAPE BRETON COUNTY,SOUL
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV6
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2024,TESLA,HANTS COUNTY,MODEL 3
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,KIA,CAPE BRETON COUNTY,NIRO
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,HYUNDAI,HANTS COUNTY,IONIQ 5
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,ELANTRA
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,KINGS COUNTY,MODEL 3
01-01-25,1,2024,KIA,CAPE BRETON COUNTY,EV6 CV
01-01-25,1,2023,FORD,HALIFAX COUNTY,MACH-E
01-01-25,1,2015,TESLA,HALIFAX COUNTY,S 85D
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID.4
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2014,TESLA,HALIFAX COUNTY,MODEL S
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,TESLA,ANTIGONISH COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2016,CHEVROLET,HALIFAX COUNTY,SPARK
01-01-25,1,2023,FORD,LUNENBURG COUNTY,MACH-E
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2018,TESLA,KINGS COUNTY,3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2022,TESLA,COLCHESTER COUNTY,3
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID.4
01-01-25,1,2024,KIA,CAPE BRETON COUNTY,EV9
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2023,FORD,HALIFAX COUNTY,F150
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID.4
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID.4
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,FORD,HALIFAX COUNTY,F150
01-01-25,1,2022,KIA,ANNAPOLIS COUNTY,EV6
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2023,FORD,HALIFAX COUNTY,LIGHTNING
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 6
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2023,FORD,HALIFAX COUNTY,F150
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,CAPE BRETON COUNTY,MODEL Y
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER EV
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID4
01-01-25,1,2024,HYUNDAI,YARMOUTH COUNTY,KONA EV
01-01-25,1,2021,FORD,COLCHESTER COUNTY,MUSTANG
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,TESLA,QUEENS COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2023,FORD,ANTIGONISH COUNTY,TRANSIT
01-01-25,1,2024,VOLKSWAGEN,COLCHESTER COUNTY,ID.4
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2023,FORD,HALIFAX COUNTY,MACH-E
01-01-25,1,2024,CADILLAC,HALIFAX COUNTY,LYRIQ
01-01-25,1,2024,FORD,HALIFAX COUNTY,F150
01-01-25,1,2024,TESLA,CUMBERLAND COUNTY,Y
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID.4
01-01-25,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2015,NISSAN,HALIFAX COUNTY,LEAF
01-01-25,1,2022,HYUNDAI,COLCHESTER COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2019,NISSAN,HALIFAX COUNTY,LEAF
01-01-25,1,2019,NISSAN,HALIFAX COUNTY,LEAF
01-01-25,1,2024,CHEVROLET,ANNAPOLIS COUNTY,EQUINOX
01-01-25,1,2023,KIA,COLCHESTER COUNTY,EV6
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,GENESIS GV60
01-01-25,1,2024,KIA,HALIFAX COUNTY,NIRO
01-01-25,1,2024,HYUNDAI,YARMOUTH COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV6
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,FORD,LUNENBURG COUNTY,F-150
01-01-25,1,2022,FORD,HALIFAX COUNTY,F-150 LIGHTNING
01-01-25,1,2024,FORD,HALIFAX COUNTY,F150 4X4
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2016,TESLA,DIGBY COUNTY,MSS
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2020,KIA,HALIFAX COUNTY,SOUL
01-01-25,1,2024,HYUNDAI,ANNAPOLIS COUNTY,IONIQ 5
01-01-25,1,2024,KIA,COLCHESTER COUNTY,NIRO
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2023,FORD,PICTOU COUNTY,F150
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,FORD,KINGS COUNTY,F-150
01-01-25,1,2023,FORD,KINGS COUNTY,TRANS
01-01-25,1,2024,BMW,HALIFAX COUNTY,I4
01-01-25,1,2024,TESLA,HANTS COUNTY,MODEL Y
01-01-25,1,2024,VOLVO,ANTIGONISH COUNTY,XC40RC ULTIM
01-01-25,1,2023,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2021,HYUNDAI,CUMBERLAND COUNTY,KONA
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,CADILLAC,HALIFAX COUNTY,LYRIQ
01-01-25,1,2023,TESLA,ANNAPOLIS COUNTY,MODEL Y
01-01-25,1,2023,FORD,DIGBY COUNTY,F150
01-01-25,1,2023,FORD,HALIFAX COUNTY,MUSTANG MACH
01-01-25,1,2022,FORD,HALIFAX COUNTY,MUSTANG MACH-E
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,TENAX,HALIFAX COUNTY,ELECTRA 2.0 EVOS
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2023,FORD,LUNENBURG COUNTY,MACHE
01-01-25,1,2024,TESLA,KINGS COUNTY,MODEL Y
01-01-25,1,2024,GMC,HALIFAX COUNTY,HUMMER
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID4 AWD S
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2022,TESLA,YARMOUTH COUNTY,3
01-01-25,1,2024,KIA,HALIFAX COUNTY,NIRO
01-01-25,1,2024,HYUNDAI,KINGS COUNTY,KONA
01-01-25,1,2024,FORD,HALIFAX COUNTY,F-150
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,HYUNDAI,OUT OF PROVINCE,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,FORD,KINGS COUNTY,F150
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID.4
01-01-25,1,2024,KIA,HANTS COUNTY,EV6
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV6
01-01-25,1,2023,FISKER,HALIFAX COUNTY,OCEAN
01-01-25,1,2024,TESLA,KINGS COUNTY,3
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID.4
01-01-25,1,2023,TOYOTA,HALIFAX COUNTY,BZ4X
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2022,FORD,HALIFAX COUNTY,TRANSIT
01-01-25,1,2022,FORD,HALIFAX COUNTY,MUSTANG
01-01-25,1,2023,FORD,PICTOU COUNTY,MUSTANG MA
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2021,HYUNDAI,COLCHESTER COUNTY,KONA
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2023,FORD,HALIFAX COUNTY,F150
01-01-25,1,2022,FORD,HANTS COUNTY,MUSTANG
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,VOLKSWAGEN,LUNENBURG COUNTY,ID.4
01-01-25,1,2024,TESLA,KINGS COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HANTS COUNTY,MODEL 3
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
01-01-25,1,2023,HYUNDAI,HALIFAX COUNTY,IONIQ
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,LUNENBURG COUNTY,MODEL 3
01-01-25,1,2017,BMW,HALIFAX COUNTY,I3
01-01-25,1,2023,CHEVROLET,HANTS COUNTY,BOLT
01-01-25,1,2023,VOLVO,HALIFAX COUNTY,XC40RECHARGE
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUEV
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,HYUNDAI,KINGS COUNTY,IONIQ 5
01-01-25,1,2023,FORD,ANTIGONISH COUNTY,MUSTANG MACH-E
01-01-25,1,2024,TESLA,SHELBURNE COUNTY,MODEL 3
01-01-25,1,2022,KIA,DIGBY COUNTY,SOUL
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2023,FORD,HALIFAX COUNTY,TRANSIT
01-01-25,1,2023,FORD,HALIFAX COUNTY,TRANSIT
01-01-25,1,2023,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2023,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2023,FORD,HALIFAX COUNTY,MUSTANG MACH
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2023,FORD,CAPE BRETON COUNTY,TRANS
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2019,HYUNDAI,ANNAPOLIS COUNTY,K3G KONA
01-01-25,1,2024,NISSAN,HALIFAX COUNTY,ARIYA
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO
01-01-25,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER EV
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV6
01-01-25,1,2024,FORD,COLCHESTER COUNTY,ESCAPE
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,ION
01-01-25,1,2023,FORD,HALIFAX COUNTY,MUSTANG MACH-E
01-01-25,1,2023,FORD,CAPE BRETON COUNTY,TRANSIT
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID4 PRO
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV6
01-01-25,1,2021,TESLA,KINGS COUNTY,Y
01-01-25,1,2024,FORD,COLCHESTER COUNTY,F150
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,CHEVROLET,CUMBERLAND COUNTY,EQUINOX
01-01-25,1,2024,GMC,COLCHESTER COUNTY,HUMMER
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,VOLKSWAGEN,LUNENBURG COUNTY,ID4 PRO
01-01-25,1,2024,FORD,HALIFAX COUNTY,F-150
01-01-25,1,2019,TESLA,LUNENBURG COUNTY,3
01-01-25,1,2024,HYUNDAI,HANTS COUNTY,KONA
01-01-25,1,2024,FORD,HALIFAX COUNTY,F150
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2024,FORD,PICTOU COUNTY,ESCAPE
01-01-25,1,2024,TESLA,KINGS COUNTY,Y
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2025,HONDA,HALIFAX COUNTY,CR-V
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,TESLA,OUT OF PROVINCE,MODEL 3
01-01-25,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,VOLKSWAGEN,HALIFAX COUNTY,ID.4
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,HYUNDAI,LUNENBURG COUNTY,KONA
01-01-25,1,2024,HYUNDAI,LUNENBURG COUNTY,KONA
01-01-25,1,2023,FORD,HALIFAX COUNTY,MUSTANG MACH E
01-01-25,1,2024,NISSAN,HALIFAX COUNTY,ARIYA
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 6
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2023,SUBARU,COLCHESTER COUNTY,SOLTERRA
01-01-25,1,2018,HYUNDAI,LUNENBURG COUNTY,IONIQ
01-01-25,1,2024,HYUNDAI,ANNAPOLIS COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2020,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2024,GMC,CAPE BRETON COUNTY,HUMMER
01-01-25,1,2024,TESLA,CAPE BRETON COUNTY,MODEL 3
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
01-01-25,1,2024,TESLA,HALIFAX COUNTY,3
01-01-25,1,2024,CHEVROLET,HANTS COUNTY,BLAZER EV
01-01-25,1,2024,BMW,CAPE BRETON COUNTY,I4
01-01-25,1,2024,FORD,HALIFAX COUNTY,F150
01-01-25,1,2023,TESLA,CAPE BRETON COUNTY,3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,FORD,COLCHESTER COUNTY,F-150
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,CADILLAC,HALIFAX COUNTY,LYRIQ
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2023,FORD,KINGS COUNTY,MUSTANG MACH-E
01-01-25,1,2024,FORD,COLCHESTER COUNTY,F150 4X4 C
01-01-25,1,2023,TESLA,CAPE BRETON COUNTY,MODEL Y
01-01-25,1,2024,FORD,HALIFAX COUNTY,F-150
01-01-25,1,2024,FORD,HALIFAX COUNTY,F-150
01-01-25,1,2024,FORD,LUNENBURG COUNTY,F150
01-01-25,1,2024,FORD,CUMBERLAND COUNTY,TRANS
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,HYUNDAI,HANTS COUNTY,IONIQ 5
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 5
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUEV
01-01-25,1,2024,ACURA,HALIFAX COUNTY,ZDX
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2023,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2024,NOVABUS,HALIFAX COUNTY,ELEC
01-01-25,1,2021,TESLA,HALIFAX COUNTY,MODELY
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 6
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ5
01-01-25,1,2024,FORD,QUEENS COUNTY,MACH-E
01-01-25,1,2024,TESLA,ANNAPOLIS COUNTY,MODEL 3
01-01-25,1,2024,CHEVROLET,CAPE BRETON COUNTY,BLAZER EV
01-01-25,1,2024,HYUNDAI,HANTS COUNTY,IONIQ 5
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2024,GMC,HALIFAX COUNTY,HUMMER EV
01-01-25,1,2024,CADILLAC,ANNAPOLIS COUNTY,LYRIQ
01-01-25,1,2024,CADILLAC,HALIFAX COUNTY,LYRIQ
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,SILVERADO
01-01-25,1,2025,HYUNDAI,KINGS COUNTY,KONA
01-01-25,1,2023,HYUNDAI,CAPE BRETON COUNTY,IONIQ 5
01-01-25,1,2020,TESLA,CAPE BRETON COUNTY,3
01-01-25,1,2024,FORD,HALIFAX COUNTY,ESCAPE
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2020,VOLKSWAGEN,HALIFAX COUNTY,E-GOLF
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2015,NISSAN,SHELBURNE COUNTY,LEAF
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2024,TESLA,COLCHESTER COUNTY,MODEL 3
01-01-25,1,2023,FORD,CAPE BRETON COUNTY,TRANS
01-01-25,1,2024,TESLA,CAPE BRETON COUNTY,MODEL Y
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,IONIQ 6
01-01-25,1,2021,TESLA,HALIFAX COUNTY,TESLA 3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,3
01-01-25,1,2023,CHEVROLET,HALIFAX COUNTY,BOLT
01-01-25,1,2022,CHEVROLET,LUNENBURG COUNTY,BOLT
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2025,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2024,CADILLAC,HALIFAX COUNTY,LYRIQ
01-01-25,1,2023,MERCEDES BENZ,ANTIGONISH COUNTY,EQS4504MATIC
01-01-25,1,2023,FORD,LUNENBURG COUNTY,MACH-E
01-01-25,1,2024,KIA,HALIFAX COUNTY,EV9
01-01-25,1,2023,FORD,PICTOU COUNTY,MACH-E
01-01-25,1,2024,FORD,COLCHESTER COUNTY,F-150
01-01-25,1,2020,HYUNDAI,HALIFAX COUNTY,IONIQ
01-01-25,1,2024,VOLKSWAGEN,OUT OF PROVINCE,ID.4
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,3
01-01-25,1,2013,NISSAN,HALIFAX COUNTY,LEAF
01-01-25,1,2023,TESLA,KINGS COUNTY,3
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2023,FORD,KINGS COUNTY,TRANS
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2022,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2023,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2021,TESLA,COLCHESTER COUNTY,MODEL Y
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2024,HYUNDAI,CUMBERLAND COUNTY,IONIQ 5
01-01-25,1,2024,FORD,HALIFAX COUNTY,F-150
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,CADILLAC,CAPE BRETON COUNTY,LYRIQ
01-01-25,1,2024,CHEVROLET,GUYSBOROUGH COUNTY,EQUINOX EV
01-01-25,1,2024,AUDI,HALIFAX COUNTY,Q4 E-TRON
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,TESLA,HANTS COUNTY,MODEL 3
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2024,FORD,CAPE BRETON COUNTY,F-150
01-01-25,1,2019,VOLKSWAGEN,HALIFAX COUNTY,E-GOLF
01-01-25,1,2024,HYUNDAI,KINGS COUNTY,KONA
01-01-25,1,2024,CHEVROLET,CAPE BRETON COUNTY,SILVERADO
01-01-25,1,2025,BMW,KINGS COUNTY,I5
01-01-25,1,2024,HYUNDAI,HALIFAX COUNTY,KONA EV
01-01-25,1,2024,FORD,HALIFAX COUNTY,MUSTANG
01-01-25,1,2021,TESLA,HALIFAX COUNTY,3
01-01-25,1,2024,FIAT,HALIFAX COUNTY,500.0E
01-01-25,1,2023,TESLA,CUMBERLAND COUNTY,3
01-01-25,1,2024,FORD,HALIFAX COUNTY,F150 4X4
01-01-25,1,2024,TESLA,HANTS COUNTY,MODEL 3
01-01-25,1,2024,FORD,KINGS COUNTY,MUSTANG MACH-E
01-01-25,1,2024,TESLA,COLCHESTER COUNTY,Y
01-01-25,1,2024,TESLA,HALIFAX COUNTY,Y
01-01-25,1,2024,VOLKSWAGEN,LUNENBURG COUNTY,ID.4 AWD
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2022,HYUNDAI,HALIFAX COUNTY,KONA
01-01-25,1,2023,FORD,HALIFAX COUNTY,MUSTANG  MA
01-01-25,1,2024,HYUNDAI,COLCHESTER COUNTY,KONA EV
01-01-25,1,2024,FORD,KINGS COUNTY,F150
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUEV
01-01-25,1,2023,MUSTANG,HALIFAX COUNTY,MACH E
01-01-25,1,2023,FORD,HALIFAX COUNTY,TRANSIT
01-01-25,1,2024,FORD,HALIFAX COUNTY,F-150
01-01-25,1,2024,AUDI,LUNENBURG COUNTY,Q4 E-TRON
01-01-25,1,2024,CHEVROLET,COLCHESTER COUNTY,SILVERADO
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,EQUINOX
01-01-25,1,2024,TESLA,HALIFAX COUNTY,MODEL Y
01-01-25,1,2023,TESLA,HALIFAX COUNTY,MODEL 3
01-01-25,1,2024,VOLKSWAGEN,ANNAPOLIS COUNTY,ID.4
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER
01-01-25,1,2024,FORD,COLCHESTER COUNTY,F-150
01-01-25,1,2019,TESLA,HALIFAX COUNTY,3
01-01-25,1,2021,HYUNDAI,HALIFAX COUNTY,KONA SEL
01-01-25,1,2024,FORD,SHELBURNE COUNTY,MUSTANG MACH-E
01-01-25,1,2024,FIAT,ANNAPOLIS COUNTY,500.0E
01-01-25,1,2024,CHEVROLET,HALIFAX COUNTY,BLAZER
01-01-25,1,2024,VOLKSWAGEN,LUNENBURG COUNTY,1D.4 AWD
