date,number_of_electric_vehicles,vehicle_model_year,vehicle_make,location,vehicle_model,year,month,vehicle_type,day
2024-06-01,1,2019,Kia,Kings County,Soul Ev,2024,6,SUV,1
2024-06-01,1,2015,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Audi,Halifax County,E-Tron Gt,2024,6,Sedan,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Ford,Halifax County,Mustang Mach-E,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Lunenburg County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2019,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Jaguar,Halifax County,I-Pace,2024,6,SUV,1
2024-06-01,1,2021,Ford,Halifax County,Mustang Mach-E,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Antigonish County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Colchester County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2018,Volkswagen,Kings County,E-Golf,2024,6,Hatchback,1
2024-06-01,1,2020,Kia,Antigonish County,Niro Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Hants County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Lunenburg County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Lunenburg County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Volvo,Halifax County,Ex 40,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Kings County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Lunenburg County,Model Y,2024,6,SUV,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Mini,Hants County,Cooper Se,2024,6,Hatchback,1
2024-06-01,1,2021,Tesla,Cape Breton County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2013,Nissan,Colchester County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2015,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2014,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2014,Nissan,Lunenburg County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2013,Tesla,Halifax County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2019,Hyundai,Lunenburg County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2017,Kia,Halifax County,Soul Ev,2024,6,SUV,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Jaguar,Halifax County,Ev 400 Hse,2024,6,SUV,1
2024-06-01,1,2015,Nissan,Hants County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2019,Audi,Halifax County,E-Tron Gt,2024,6,Sedan,1
2024-06-01,1,2019,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Yarmouth County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Harley Davidson,Antigonish County,Elw,2024,6,,1
2024-06-01,1,2019,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Halifax County,Model X,2024,6,SUV,1
2024-06-01,1,2020,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Colchester County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Halifax County,Model X,2024,6,SUV,1
2024-06-01,1,2019,Chevrolet,Kings County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2019,Audi,Halifax County,E-Tron Gt,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Annapolis County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Mini,Halifax County,Cooper Se,2024,6,Hatchback,1
2024-06-01,1,2020,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Kia,Guysborough County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Colchester County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Pictou County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Cape Breton County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Kia,Halifax County,Soul Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Cumberland County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Kia,Kings County,Soul Ev,2024,6,SUV,1
2024-06-01,1,2003,Ideal,Cape Breton County,Cargo,2024,6,,1
2024-06-01,1,2004,Solar Arrow,Colchester County,Ab15-75,2024,6,,1
2024-06-01,1,2013,Bil-Jax,Digby County,4527.0A,2024,6,,1
2024-06-01,1,2013,Astec,Antigonish County,Pss-412-60,2024,6,,1
2024-06-01,1,2012,Terex,Antigonish County,Jaw Crusher,2024,6,,1
2024-06-01,1,2021,Ver-Mac,Antigonish County,St-4X8,2024,6,,1
2024-06-01,1,2021,Ver-Mac,Antigonish County,St-4X8,2024,6,,1
2024-06-01,1,2014,Tesla,Halifax County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2014,Jungheinrich Lift Truck,Halifax County,Efg115,2024,6,,1
2024-06-01,1,2019,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2015,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2012,Nissan,Cape Breton County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2013,Tesla,Halifax County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2015,Nissan,Lunenburg County,Leaf S Plus,2024,6,Hatchback,1
2024-06-01,1,2017,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2018,Tesla,Queens County,Model 3,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2013,Nissan,Annapolis County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2015,Tesla,Annapolis County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2018,Hyundai,Digby County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2017,Tesla,Halifax County,Model X,2024,6,SUV,1
2024-06-01,1,2019,Chevrolet,Kings County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Chevrolet,Kings County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2018,Ford,Halifax County,Focus,2024,6,Sedan,1
2024-06-01,1,2019,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2016,Bmw,Halifax County,I3,2024,6,Hatchback,1
2024-06-01,1,2019,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2019,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Pictou County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2019,Nissan,Colchester County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2016,Kia,Halifax County,Soul Ev,2024,6,SUV,1
2024-06-01,1,2019,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2017,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Chevrolet,Kings County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Chevrolet,Kings County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Chevrolet,Kings County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2019,Chevrolet,Lunenburg County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2015,Bmw,Halifax County,I3,2024,6,Hatchback,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2019,Audi,Halifax County,E-Tron Gt,2024,6,Sedan,1
2024-06-01,1,2019,Audi,Halifax County,E-Tron Gt,2024,6,Sedan,1
2024-06-01,1,2018,Nissan,Lunenburg County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2021,Mini,Halifax County,Cooper Se,2024,6,Hatchback,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2016,Mitsubishi,Halifax County,I-Miev,2024,6,Hatchback,1
2024-06-01,1,2018,Tesla,Halifax County,Model X P100D,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Pictou County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Kings County,Model Y,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2020,Kia,Annapolis County,Soul Ev,2024,6,SUV,1
2024-06-01,1,2018,Ford,Colchester County,Fusion,2024,6,Sedan,1
2024-06-01,1,2017,Tesla,Colchester County,Model X,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2019,Audi,Halifax County,E-Tron Gt,2024,6,Sedan,1
2024-06-01,1,2020,Hyundai,Lunenburg County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Lunenburg County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2018,Smart,Halifax County,Eq Fortwo,2024,6,,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2016,Tesla,Lunenburg County,Model X,2024,6,SUV,1
2024-06-01,1,2020,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Audi,Halifax County,Q5 E-Tron,2024,6,SUV,1
2024-06-01,1,2018,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2020,Ford,Cumberland County,Fusion,2024,6,Sedan,1
2024-06-01,1,2013,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2016,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2020,Toyota,Halifax County,Prius Prime,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Hants County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Toyota,Halifax County,Prius Prime,2024,6,Sedan,1
2024-06-01,1,2015,Tesla,Hants County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2021,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2011,Hyundai,Halifax County,Sonata,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Annapolis County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Lunenburg County,Kona Ev Preferred,2024,6,SUV,1
2024-06-01,1,2020,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2020,Nissan,Kings County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2021,Hyundai,Annapolis County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Ford,Halifax County,Mustang Mach-E,2024,6,SUV,1
2024-06-01,1,2020,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2017,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2017,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2020,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2019,Audi,Antigonish County,Q4 E-Tron,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Lunenburg County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Porsche,Halifax County,Taycan,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Colchester County,Model 3,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Pictou County,Model 3,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Chevrolet,Halifax County,Blazer Ss Ev,2024,6,SUV,1
2024-06-01,1,2021,Kia,Annapolis County,Soul Ev,2024,6,SUV,1
2024-06-01,1,2018,Chevrolet,Lunenburg County,Blazer Ss Ev,2024,6,SUV,1
2024-06-01,1,2020,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2021,Hyundai,Annapolis County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2016,Tesla,Lunenburg County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2020,Chevrolet,Colchester County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2021,Hyundai,Antigonish County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Volvo,Halifax County,Ex 40,2024,6,SUV,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2018,Ford,Halifax County,Focus,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Hants County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Annapolis County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2012,Mitsubishi,Lunenburg County,I-Miev,2024,6,Hatchback,1
2024-06-01,1,2021,Hyundai,Lunenburg County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Ford,Antigonish County,Mustang Mach-E,2024,6,SUV,1
2024-06-01,1,2022,Mini,Halifax County,Cooper Se,2024,6,Hatchback,1
2024-06-01,1,2019,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Hyundai,Cape Breton County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2017,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2021,Tesla,Yarmouth County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Hyundai,Annapolis County,Kona Ev Ultimate,2024,6,SUV,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Zero,Kings County,Fx Zf7.2,2024,6,Motorcycle,1
2024-06-01,1,2021,Zero,Kings County,Fx Zf7.2,2024,6,Motorcycle,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Ford,Antigonish County,Mustang Mach-E,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Santa Fe,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Hyundai,Hants County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Kia,Annapolis County,Niro Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Chevrolet,Kings County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2019,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2019,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Kia,Halifax County,Niro Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Pictou County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Chevrolet,Kings County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Hants County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2019,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2021,Hyundai,Pictou County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2019,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2016,Chevrolet,Halifax County,Spark Ev,2024,6,Hatchback,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2019,Nissan,Halifax County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2021,Tesla,Lunenburg County,Model Y,2024,6,SUV,1
2024-06-01,1,2019,Tesla,Hants County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Tesla,Lunenburg County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2016,Tesla,Halifax County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2021,Tesla,Cape Breton County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Kings County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Annapolis County,Model Y,2024,6,SUV,1
2024-06-01,1,2020,Porsche,Halifax County,Taycan,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Halifax County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Hyundai,Colchester County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Hants County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Antigonish County,Model 3,2024,6,Sedan,1
2024-06-01,1,2017,Tesla,Halifax County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Hyundai,Halifax County,Santa Fe,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Annapolis County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Hyundai,Kings County,Elantra,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Halifax County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2022,Kia,Halifax County,Soul Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Hyundai,Halifax County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Pictou County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Richmond County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Nissan,Kings County,Leaf,2024,6,Hatchback,1
2024-06-01,1,2019,Tesla,Lunenburg County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Bmh,Cape Breton County,Frame,2024,6,,1
2024-06-01,1,2019,Tesla,Yarmouth County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2015,Tesla,Halifax County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2018,Chevrolet,Halifax County,Bolt Ev,2024,6,Hatchback,1
2024-06-01,1,2020,Volkswagen,Halifax County,E-Golf,2024,6,Hatchback,1
2024-06-01,1,2017,Volkswagen,Halifax County,E-Golf,2024,6,Hatchback,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Annapolis County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Halifax County,Model S,2024,6,Motorcycle,1
2024-06-01,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2022,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2018,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2020,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2020,Hyundai,Colchester County,Ioniq Ev,2024,6,Sedan,1
2024-06-01,1,2022,Hyundai,Lunenburg County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Tesla,Halifax County,Model Y,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2022,Hyundai,Hants County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Hyundai,Kings County,Kona Ev,2024,6,SUV,1
2024-06-01,1,2021,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2019,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2022,Volvo,Halifax County,Ex 40,2024,6,SUV,1
2024-06-01,1,2022,Tesla,Halifax County,Model 3,2024,6,Sedan,1
2024-06-01,1,2021,Tesla,Halifax County,Model Y,2024,6,SUV,1
